timestamp,open,high,low,close,volume
2021-01-09 12:00:00,40625.26,41422.77,40305.67,40631.81,1318.68061439
2021-01-09 16:00:00,40623.29,40968.13,39969.71,40741.9,1055.14605488
2021-01-09 20:00:00,40747.46,40889.92,40100.0,40239.06,1137.98842337
2021-01-10 00:00:00,40239.06,41450.0,40239.06,40480.51,1090.25292134
2021-01-10 04:00:00,40443.36,41185.21,40151.8,41052.47,1135.39722599
2021-01-10 08:00:00,41092.02,41146.67,38928.5,39225.27,2434.27389694
2021-01-10 12:00:00,39227.23,40182.67,38556.27,39733.63,1659.17222026
2021-01-10 16:00:00,39723.66,39799.19,37104.63,37352.23,3505.51941604
2021-01-10 20:00:00,37357.88,39068.28,34322.07,38173.73,6394.38172463
2021-01-11 00:00:00,38164.88,38261.39,33447.0,35373.51,5340.14705247
2021-01-11 04:00:00,35363.34,35965.51,32330.01,34319.39,7148.47173902
2021-01-11 08:00:00,34323.09,36386.15,34005.01,34082.5,4066.0471437
2021-01-11 12:00:00,34142.65,35070.26,30699.78,31500.71,8879.13346636
2021-01-11 16:00:00,31500.0,33586.0,30261.13,32200.36,9520.52976057
2021-01-11 20:00:00,32199.33,35650.0,31407.34,35455.58,5832.63509221
2021-01-12 00:00:00,35449.71,35547.83,33710.26,35001.04,2851.01637701
2021-01-12 04:00:00,35004.23,36639.23,34532.3,36459.42,2782.27465096
2021-01-12 08:00:00,36459.72,36548.18,34747.43,35373.19,3384.95707145
2021-01-12 12:00:00,35391.97,35680.76,32479.91,33842.48,3941.42503336
2021-01-12 16:00:00,33843.8,35494.17,33829.36,34678.42,2494.49147858
2021-01-12 20:00:00,34673.1,34987.02,33268.37,34035.02,2813.70983871
2021-01-13 00:00:00,34035.02,34338.79,32327.76,33789.25,3586.54263937
2021-01-13 04:00:00,33799.18,35155.25,32800.0,34973.11,1586.24772586
2021-01-13 08:00:00,34949.32,35239.68,34195.93,34370.52,1837.47725098
2021-01-13 12:00:00,34404.49,35071.03,34026.01,34669.88,1778.51699772
2021-01-13 16:00:00,34668.48,36181.82,34363.25,35986.1,1803.79226997
2021-01-13 20:00:00,36000.0,37800.0,35670.9,37393.49,3069.81062871
2021-01-14 00:00:00,37393.49,38187.98,37002.87,37055.95,1686.61396055
2021-01-14 04:00:00,37061.41,38589.08,36717.23,38224.48,1720.6867999
2021-01-14 08:00:00,38224.48,38789.0,37889.54,38353.78,1398.48563364
2021-01-14 12:00:00,38357.91,40112.78,37333.0,39500.39,2998.50314425
2021-01-14 16:00:00,39548.02,39994.95,39169.74,39852.06,1430.41827957
2021-01-14 20:00:00,39852.06,39900.0,38200.0,39134.35,1688.79691549
2021-01-15 00:00:00,39147.98,39694.0,38417.27,38700.29,1567.39424736
2021-01-15 04:00:00,38675.1,38834.71,37552.3,38423.49,1339.63150644
2021-01-15 08:00:00,38428.2,38768.07,37912.53,38086.63,1101.8090149
2021-01-15 12:00:00,38097.11,38145.57,35197.44,35586.37,3102.04567149
2021-01-15 16:00:00,35557.18,36413.78,34380.0,35132.82,4057.62685924
2021-01-15 20:00:00,35187.14,36882.8,34777.85,36756.57,2330.60997063
2021-01-16 00:00:00,36778.66,37665.03,35965.51,36533.05,1606.34751764
2021-01-16 04:00:00,36540.11,36959.21,35535.49,36585.6,1271.15628364
2021-01-16 08:00:00,36591.41,37944.12,36406.1,37679.5,1095.56531747
2021-01-16 12:00:00,37687.65,37895.91,36706.29,37485.59,1442.24671713
2021-01-16 16:00:00,37489.74,37732.87,36228.78,36395.55,966.4002663
2021-01-16 20:00:00,36413.43,36838.54,35350.0,36000.0,1306.86659596
2021-01-17 00:00:00,36013.51,36723.6,35539.46,36198.16,747.04525507
2021-01-17 04:00:00,36191.06,36401.19,34528.49,34777.68,1460.37409494
2021-01-17 08:00:00,34763.95,35388.89,33833.55,35285.5,2013.29607536
2021-01-17 12:00:00,35302.42,35940.75,34700.0,35732.9,1068.47225909
2021-01-17 16:00:00,35756.52,36161.61,35516.92,35637.62,589.18051776
2021-01-17 20:00:00,35651.24,36839.0,35561.82,35819.25,943.34435727
2021-01-18 00:00:00,35826.36,36181.82,34851.0,35092.98,901.70093141
2021-01-18 04:00:00,35092.98,36266.44,34777.85,36101.18,984.58874409
2021-01-18 08:00:00,36101.18,36642.0,35780.0,36431.97,979.74324238
2021-01-18 12:00:00,36444.28,37449.86,36095.14,36415.36,1758.40537227
2021-01-18 16:00:00,36444.8,36566.99,35431.61,35996.26,930.37176819
2021-01-18 20:00:00,35986.68,36785.26,35830.42,36616.95,696.40448306
2021-01-19 00:00:00,36665.82,37319.11,36411.04,36501.11,904.05651992
2021-01-19 04:00:00,36526.82,37300.0,36192.32,37205.15,883.56857656
2021-01-19 08:00:00,37227.82,37569.86,36794.44,37325.64,1345.20458024
2021-01-19 12:00:00,37327.79,37495.19,36662.3,37340.0,1098.03306182
2021-01-19 16:00:00,37340.0,37874.71,36055.85,36281.28,1407.28073073
2021-01-19 20:00:00,36269.21,36794.44,35888.0,35917.62,940.71478125
2021-01-20 00:00:00,35888.13,36440.1,35001.0,35050.96,1281.54844222
2021-01-20 04:00:00,35084.2,35840.17,34800.0,35700.0,1352.95958664
2021-01-20 08:00:00,35700.0,35965.51,34000.0,34409.99,3536.28241101
2021-01-20 12:00:00,34401.34,35179.58,34000.0,34183.14,2104.78519394
2021-01-20 16:00:00,34190.79,35331.74,33400.0,35219.41,2684.85757633
2021-01-20 20:00:00,35234.72,35675.62,34498.99,35496.91,1200.03432319
2021-01-21 00:00:00,35516.17,35620.96,34250.0,34598.01,1153.95929574
2021-01-21 04:00:00,34587.77,35000.0,33953.6,34603.82,1644.04085793
2021-01-21 08:00:00,34594.32,34659.26,31977.45,32189.24,5030.90795822
2021-01-21 12:00:00,32167.27,32753.72,30969.0,31335.89,6335.6071317
2021-01-21 16:00:00,31366.25,32722.8,30995.74,32479.37,3149.31864574
2021-01-21 20:00:00,32474.15,32557.9,30044.16,30818.18,3900.80736877
2021-01-22 00:00:00,30817.86,31058.88,28800.0,30974.01,5833.07105573
2021-01-22 04:00:00,30981.59,32054.29,30589.52,30822.32,2222.04968859
2021-01-22 08:00:00,30810.31,32015.82,30449.59,31742.23,2424.93381003
2021-01-22 12:00:00,31778.58,32800.0,31369.7,32504.11,2451.5307246
2021-01-22 16:00:00,32516.16,33694.07,32015.82,33637.6,2704.0466039
2021-01-22 20:00:00,33656.83,33864.85,32657.54,32992.06,1383.95156795
2021-01-23 00:00:00,32989.1,32989.33,32092.71,32418.11,961.31641817
2021-01-23 04:00:00,32375.42,33468.46,32312.58,32988.98,818.09210028
2021-01-23 08:00:00,32948.9,33147.54,31576.0,31684.5,1118.7616497
2021-01-23 12:00:00,31650.22,32306.06,31426.11,31881.28,932.33908257
2021-01-23 16:00:00,31878.81,32518.88,31789.31,32368.43,730.61609439
2021-01-23 20:00:00,32385.29,32518.88,31862.61,32117.49,694.62052275
2021-01-24 00:00:00,32098.38,32488.27,31672.12,32480.89,556.77286737
2021-01-24 04:00:00,32489.59,33075.75,32368.0,32781.66,540.89053216
2021-01-24 08:00:00,32804.07,33029.84,32500.01,32849.05,651.84488492
2021-01-24 12:00:00,32844.65,32962.34,31900.84,31978.57,794.66783505
2021-01-24 16:00:00,31997.65,32180.65,30960.77,31317.3,1303.15063385
2021-01-24 20:00:00,31334.78,32397.98,31266.02,32288.83,811.38287228
2021-01-25 00:00:00,32289.06,33678.85,32209.97,33561.86,1190.8235706
2021-01-25 04:00:00,33589.56,33791.11,33072.23,33387.96,719.81392967
2021-01-25 08:00:00,33388.27,33539.77,32774.28,33163.5,1483.24576527
2021-01-25 12:00:00,33208.36,34888.0,33048.69,34421.89,2506.88935502
2021-01-25 16:00:00,34494.46,34606.08,33358.77,33424.7,2040.21021643
2021-01-25 20:00:00,33411.42,33466.44,31939.12,32261.22,2097.77263388
2021-01-26 00:00:00,32264.15,32837.63,31483.92,31517.98,1969.4530465
2021-01-26 04:00:00,31533.8,32324.47,31137.68,31651.83,1248.89518808
2021-01-26 08:00:00,31663.1,32451.0,31379.97,31806.67,1313.60655321
2021-01-26 12:00:00,31786.39,31992.0,30847.4,31759.38,1951.99810234
2021-01-26 16:00:00,31785.55,32440.98,31340.03,32240.51,2284.59972803
2021-01-26 20:00:00,32240.51,32953.28,31889.76,32504.53,2786.35839301
2021-01-27 00:00:00,32521.65,32580.12,31607.27,31856.48,1813.39466546
2021-01-27 04:00:00,31823.46,32060.16,31409.96,31808.03,1739.69497482
2021-01-27 08:00:00,31798.9,31813.66,30662.98,30704.4,2885.1094935
2021-01-27 12:00:00,30710.07,31089.72,29150.49,30378.62,5957.99655679
2021-01-27 16:00:00,30352.92,31006.52,29512.0,30794.82,5289.05998162
2021-01-27 20:00:00,30776.35,31710.12,30139.76,30424.62,4718.45098987
2021-01-28 00:00:00,30427.34,31596.24,29899.99,31505.12,2968.42791529
2021-01-28 04:00:00,31508.08,31936.4,31107.46,31192.22,2020.77746606
2021-01-28 08:00:00,31182.59,31622.71,30847.4,31472.92,1959.91586211
2021-01-28 12:00:00,31471.47,32247.03,31180.0,31979.09,2683.3927113
2021-01-28 16:00:00,31972.51,32828.52,31710.12,32650.72,4176.25857046
2021-01-28 20:00:00,32646.83,33870.58,32479.91,33484.87,4070.58445041
2021-01-29 00:00:00,33488.66,34404.49,33435.24,33838.36,3984.80119168
2021-01-29 04:00:00,33847.3,34024.98,31990.0,32330.17,2786.76120003
2021-01-29 08:00:00,32330.17,38249.99,32072.07,37127.02,11106.99305251
2021-01-29 12:00:00,37101.73,38620.0,36530.63,37147.36,5850.24086738
2021-01-29 16:00:00,37164.97,37552.3,33524.55,34279.94,5168.11430401
2021-01-29 20:00:00,34273.25,35366.69,33622.03,34249.64,2542.70841857
2021-01-30 00:00:00,34265.71,34931.39,32860.0,33278.04,1954.93968566
2021-01-30 04:00:00,33271.18,34192.08,33147.81,34037.73,1262.09697968
2021-01-30 08:00:00,34021.32,34445.74,33548.84,33679.07,1426.54025317
2021-01-30 12:00:00,33633.9,34528.48,33468.46,34256.35,1104.24191271
2021-01-30 16:00:00,34258.28,34419.79,33550.0,34319.32,771.50261229
2021-01-30 20:00:00,34309.97,34800.0,33994.35,34323.0,761.96422281
2021-01-31 00:00:00,34300.19,34380.21,33676.27,33956.75,637.56573738
2021-01-31 04:00:00,33959.55,34130.27,33468.57,33624.77,535.29456235
2021-01-31 08:00:00,33612.51,33831.66,33228.5,33593.67,723.16494773
2021-01-31 12:00:00,33572.81,34226.9,32596.97,32905.34,1104.71067239
2021-01-31 16:00:00,32914.89,33109.16,32193.7,32850.43,1071.06022995
2021-01-31 20:00:00,32835.0,33298.7,32541.57,33141.38,678.32700628
2021-02-01 00:00:00,33110.32,33831.66,32333.01,33575.63,1255.62292267
2021-02-01 04:00:00,33585.0,34460.13,33268.37,33828.82,1730.69266296
2021-02-01 08:00:00,33813.67,34736.1,33616.07,34191.24,1870.2164541
2021-02-01 12:00:00,34191.24,34459.99,33148.89,33148.89,1975.89769146
2021-02-01 16:00:00,33148.89,34069.81,33138.26,33854.02,913.45695875
2021-02-01 20:00:00,33855.3,34062.36,33460.59,33532.74,628.16993038
2021-02-02 00:00:00,33497.16,34170.68,33431.67,33578.04,698.78476247
2021-02-02 04:00:00,33586.68,34421.34,33519.21,34258.7,914.44392922
2021-02-02 08:00:00,34240.85,35665.99,34120.26,34722.37,1972.7302946
2021-02-02 12:00:00,34740.49,35236.27,34411.05,34724.12,1471.20507608
2021-02-02 16:00:00,34739.65,35836.35,34587.78,35795.28,1366.04593398
2021-02-02 20:00:00,35801.23,36008.67,35494.17,35522.16,802.65502334
2021-02-03 00:00:00,35496.91,36530.63,35382.45,36442.8,1142.76979765
2021-02-03 04:00:00,36442.95,36871.59,36272.24,36349.53,936.45719174
2021-02-03 08:00:00,36331.56,36338.3,35579.4,35992.96,1094.74451294
2021-02-03 12:00:00,35987.73,36969.99,35851.15,36911.71,2546.65852975
2021-02-03 16:00:00,36917.62,37278.8,36663.33,36866.05,1621.42099656
2021-02-03 20:00:00,36865.93,37732.87,36708.25,37691.63,1435.28184793
2021-02-04 00:00:00,37693.0,38367.76,37417.12,37530.04,1825.46374829
2021-02-04 04:00:00,37537.59,38260.0,37372.59,37891.25,1180.03178531
2021-02-04 08:00:00,37892.44,38748.52,36838.59,37372.59,2799.83895597
2021-02-04 12:00:00,37372.59,37780.0,36197.65,36631.74,2663.09437688
2021-02-04 16:00:00,36622.69,37569.32,36473.02,37533.87,2275.94757072
2021-02-04 20:00:00,37521.04,37839.99,36893.76,36996.32,1018.42591094
2021-02-05 00:00:00,36984.28,37436.12,36618.36,37387.9,588.92416429
2021-02-05 04:00:00,37413.13,37777.78,37049.34,37706.73,616.66077768
2021-02-05 08:00:00,37714.98,37836.97,37208.6,37745.68,699.24937575
2021-02-05 12:00:00,37749.62,38359.69,37595.21,38000.0,1479.97558986
2021-02-05 16:00:00,38000.0,38200.0,37283.05,37656.08,1159.44785104
2021-02-05 20:00:00,37665.76,38342.46,37529.5,38320.0,667.71712275
2021-02-06 00:00:00,38320.0,39673.0,38230.81,39396.4,1867.66988593
2021-02-06 04:00:00,39372.0,39513.19,38770.0,39378.81,625.62860193
2021-02-06 08:00:00,39405.2,40505.88,39399.3,40244.36,2075.23639886
2021-02-06 12:00:00,40215.3,40938.98,39922.15,40938.98,1155.77708278
2021-02-06 16:00:00,40938.98,41025.48,40035.0,40209.09,1466.38740807
2021-02-06 20:00:00,40214.34,40503.74,39115.16,39282.1,1444.96082954
2021-02-07 00:00:00,39274.8,39660.0,38401.0,38878.21,1146.81081079
2021-02-07 04:00:00,38812.81,39115.16,38005.37,39082.74,857.77151386
2021-02-07 08:00:00,39080.76,39727.44,38834.71,39103.41,799.8536829
2021-02-07 12:00:00,39088.2,39328.13,37613.12,37989.12,1354.59239559
2021-02-07 16:00:00,37976.26,38527.22,37412.93,38113.81,1266.8456677
2021-02-07 20:00:00,38141.94,39130.0,37778.15,38858.39,547.36609001
2021-02-08 00:00:00,38870.36,39162.1,38070.0,38111.5,613.73818703
2021-02-08 04:00:00,38097.75,39418.96,38050.97,39304.3,730.24325814
2021-02-08 08:00:00,39320.37,39549.49,38883.3,39473.03,722.02609986
2021-02-08 12:00:00,39492.25,44899.0,39168.08,43835.92,9338.29596127
2021-02-08 16:00:00,43872.67,44407.07,42550.0,43104.18,2990.23069682
2021-02-08 20:00:00,43069.42,46712.12,42959.85,46416.45,4659.17923257
2021-02-09 00:00:00,46445.51,47565.86,45550.37,46648.87,2737.52440274
2021-02-09 04:00:00,46648.95,48216.09,46291.55,47595.49,2165.55152657
2021-02-09 08:00:00,47626.9,48018.53,45561.66,46452.77,2226.52441223
2021-02-09 12:00:00,46439.36,47161.98,45000.0,46819.66,2394.68672021
2021-02-09 16:00:00,46860.15,47446.1,46079.39,47131.95,1652.94003249
2021-02-09 20:00:00,47131.95,47560.04,46266.13,46505.2,1327.85538913
2021-02-10 00:00:00,46493.9,46992.25,46044.68,46280.19,1089.9658317
2021-02-10 04:00:00,46275.97,46993.06,45665.0,46642.35,980.77967603
2021-02-10 08:00:00,46640.0,47364.09,46330.0,46671.45,1318.89731414
2021-02-10 12:00:00,46643.69,46668.03,43746.06,44379.15,3571.70630358
2021-02-10 16:00:00,44404.52,45278.05,43835.4,45244.86,1691.31459452
2021-02-10 20:00:00,45256.29,45344.34,44382.65,44854.63,830.66523643
2021-02-11 00:00:00,44854.63,45658.68,44040.96,45451.02,791.68372398
2021-02-11 04:00:00,45479.3,45711.32,44455.38,44772.76,670.03784244
2021-02-11 08:00:00,44760.21,46544.36,44547.86,46083.23,1483.91854858
2021-02-11 12:00:00,46101.29,48481.45,46101.29,48048.15,2957.96742716
2021-02-11 16:00:00,48043.47,48325.56,46936.74,47834.11,1697.81053695
2021-02-11 20:00:00,47782.89,48696.84,46513.82,47981.48,1789.39827573
2021-02-12 00:00:00,48044.88,49000.0,47432.94,47624.56,981.53873271
2021-02-12 04:00:00,47617.17,47617.17,46816.65,47374.51,925.19200737
2021-02-12 08:00:00,47344.16,48046.49,47070.64,47650.45,758.05650703
2021-02-12 12:00:00,47655.9,48200.0,46231.16,47136.37,1769.04352641
2021-02-12 16:00:00,47136.37,48034.49,46941.96,47359.79,849.13476079
2021-02-12 20:00:00,47341.03,48219.0,47233.45,47395.84,687.17036846
2021-02-13 00:00:00,47424.25,48220.0,47310.0,47923.45,500.72947547
2021-02-13 04:00:00,47926.06,48008.44,47074.43,47074.43,572.45851669
2021-02-13 08:00:00,47065.6,47666.31,46133.0,46604.39,1837.72928768
2021-02-13 12:00:00,46577.84,47347.86,46184.73,47128.71,513.1375122
2021-02-13 16:00:00,47143.26,47410.0,46762.88,46932.67,378.1028151
2021-02-13 20:00:00,46937.78,47427.67,46700.0,47228.48,469.51454434
2021-02-14 00:00:00,47258.66,47760.0,47081.02,47322.12,462.27454274
2021-02-14 04:00:00,47345.81,49361.06,47294.92,48767.94,1940.39060882
2021-02-14 08:00:00,48789.01,49378.19,48436.87,49048.63,819.03563046
2021-02-14 12:00:00,49053.61,49714.66,48151.87,48600.21,944.49019857
2021-02-14 16:00:00,48610.39,49144.79,48435.9,48733.85,516.83690512
2021-02-14 20:00:00,48671.39,49329.23,48550.0,48662.5,518.66603989
2021-02-15 00:00:00,48620.48,49048.82,45914.75,47150.0,2468.08789384
2021-02-15 04:00:00,47149.99,47434.53,46267.47,47338.58,1244.56360713
2021-02-15 08:00:00,47318.99,48037.27,47121.62,47841.22,928.17332522
2021-02-15 12:00:00,47909.8,48250.0,47434.26,47979.87,877.53398893
2021-02-15 16:00:00,47979.87,48800.2,47979.87,48694.09,646.54443835
2021-02-15 20:00:00,48699.62,48825.7,47629.94,47942.57,759.43083519
2021-02-16 00:00:00,47954.05,49600.0,47036.02,49564.77,1169.61873352
2021-02-16 04:00:00,49574.86,49938.0,48556.5,49162.36,1241.88773458
2021-02-16 08:00:00,49171.18,49371.25,48690.31,48907.36,745.92765964
2021-02-16 12:00:00,48890.38,50602.53,48354.0,48998.07,2461.23301507
2021-02-16 16:00:00,48998.07,49292.91,47752.0,48557.37,1580.16492962
2021-02-16 20:00:00,48557.23,49294.57,48215.62,49166.53,1177.24401571
2021-02-17 00:00:00,49136.7,50236.01,48896.19,49651.08,878.15696715
2021-02-17 04:00:00,49661.0,51259.0,49129.64,51173.7,2231.07221713
2021-02-17 08:00:00,51146.55,51721.15,50616.62,51240.48,2007.25891684
2021-02-17 12:00:00,51265.1,51643.06,50463.74,51162.01,1736.15944713
2021-02-17 16:00:00,51171.88,52339.85,50728.76,52123.64,1593.95397469
2021-02-17 20:00:00,52126.5,52640.0,51933.9,52174.28,1125.0464458
2021-02-18 00:00:00,52141.23,52566.98,51966.28,52036.89,475.75868351
2021-02-18 04:00:00,52026.55,52346.16,51290.0,51931.91,941.05602029
2021-02-18 08:00:00,51917.41,52183.17,51068.59,51332.13,956.00836828
2021-02-18 12:00:00,51323.48,52289.81,50869.61,51513.19,1441.22157169
2021-02-18 16:00:00,51549.32,52145.56,51408.34,51745.71,1257.37295162
2021-02-18 20:00:00,51753.14,52220.29,51511.56,51579.54,1258.72532339
2021-02-19 00:00:00,51560.46,51952.94,50627.32,51225.78,726.24568389
2021-02-19 04:00:00,51251.15,51873.82,50883.92,51722.35,574.17939869
2021-02-19 08:00:00,51712.37,52942.79,51694.86,52692.08,1025.16984418
2021-02-19 12:00:00,52706.58,53870.0,52285.36,53869.99,1795.66594753
2021-02-19 16:00:00,53870.0,55772.8,53638.63,55044.12,3101.44395555
2021-02-19 20:00:00,55057.69,56399.99,54850.84,55988.58,2007.07767431
2021-02-20 00:00:00,56000.59,56620.0,55386.86,55746.8,832.29852211
2021-02-20 04:00:00,55722.97,56173.77,55201.0,55250.66,490.53156866
2021-02-20 08:00:00,55247.88,56356.04,55025.0,56335.67,382.43111823
2021-02-20 12:00:00,56353.56,57553.81,55815.2,56229.67,1292.10529084
2021-02-20 16:00:00,56239.89,57508.17,56219.51,57029.08,1073.75185821
2021-02-20 20:00:00,57021.86,57086.84,54000.0,55936.04,1116.13210447
2021-02-21 00:00:00,55919.75,56912.43,55537.99,56545.31,512.13115062
2021-02-21 04:00:00,56545.31,56964.56,55916.49,56100.13,421.01297892
2021-02-21 08:00:00,56143.11,57844.25,55846.95,57318.59,698.33131445
2021-02-21 12:00:00,57318.59,57600.0,56650.0,57366.2,539.28624833
2021-02-21 16:00:00,57381.88,58354.14,57061.96,58114.05,805.07600708
2021-02-21 20:00:00,58109.96,58273.56,57004.23,57492.91,587.13181023
2021-02-22 00:00:00,57485.74,57564.19,55818.98,55913.83,1592.40397531
2021-02-22 04:00:00,55840.0,56595.06,55124.0,56479.27,1151.61286594
2021-02-22 08:00:00,56479.43,56673.88,53461.77,54497.67,2354.37844517
2021-02-22 12:00:00,54508.13,54624.89,47400.0,53302.71,8152.4323352
2021-02-22 16:00:00,53304.58,53872.97,51504.23,53641.93,1832.95668344
2021-02-22 20:00:00,53631.69,55046.02,53314.0,54173.65,1919.04842575
2021-02-23 00:00:00,54173.64,54196.58,50848.08,51836.17,1876.54234108
2021-02-23 04:00:00,51836.17,52311.53,48575.68,49666.0,2678.33085434
2021-02-23 08:00:00,49651.73,49957.04,44845.72,46388.22,5938.56322474
2021-02-23 12:00:00,46330.0,49582.34,45795.0,48568.0,3738.24484344
2021-02-23 16:00:00,48656.2,49224.0,45446.25,45503.1,2151.09054926
2021-02-23 20:00:00,45482.8,48927.32,45210.0,48887.93,1383.62633609
2021-02-24 00:00:00,48927.33,51000.0,47000.0,50939.95,1746.00111217
2021-02-24 04:00:00,50937.51,51459.51,49443.41,50060.64,1335.87060123
2021-02-24 08:00:00,50100.0,51443.47,49812.0,50381.65,1672.58191584
2021-02-24 12:00:00,50408.26,51310.99,48488.51,49839.86,2022.35111799
2021-02-24 16:00:00,49847.54,50155.0,48850.23,48991.68,825.75571394
2021-02-24 20:00:00,48971.59,49789.41,48050.0,49754.0,1171.80628222
2021-02-25 00:00:00,49715.13,50918.34,49585.82,50297.19,870.73000741
2021-02-25 04:00:00,50247.59,50645.4,49557.25,50444.84,867.08747039
2021-02-25 08:00:00,50455.22,50574.08,48656.25,50313.11,1539.68415624
2021-02-25 12:00:00,50367.47,52079.16,50125.4,50849.47,1633.43973999
2021-02-25 16:00:00,50871.11,51377.29,49250.0,49475.26,958.7687585
2021-02-25 20:00:00,49450.0,49531.14,46723.0,47088.58,2050.98281455
2021-02-26 00:00:00,47070.18,47784.0,46000.0,47357.13,1332.73694311
2021-02-26 04:00:00,47351.32,47791.42,44151.97,44928.36,1563.93511066
2021-02-26 08:00:00,44938.83,46917.05,44906.04,46432.47,1300.5271797
2021-02-26 12:00:00,46432.85,47878.91,45832.52,47651.72,1712.66178022
2021-02-26 16:00:00,47625.08,48476.62,46600.0,46900.0,1166.56191369
2021-02-26 20:00:00,46900.0,47091.3,45055.15,46314.83,1049.80448116
2021-02-27 00:00:00,46324.15,48023.27,46200.0,47424.12,639.41795782
2021-02-27 04:00:00,47444.71,48365.31,46889.26,47190.0,389.41095259
2021-02-27 08:00:00,47184.39,47649.0,46238.31,47305.33,391.28751766
2021-02-27 12:00:00,47293.05,47827.44,46370.84,46582.36,372.3034933
2021-02-27 16:00:00,46586.18,47493.73,46314.0,47454.91,481.17970345
2021-02-27 20:00:00,47461.89,47575.17,45050.0,46109.98,797.96874163
2021-02-28 00:00:00,46142.1,46659.88,44501.0,44705.99,706.80047359
2021-02-28 04:00:00,44625.0,45579.0,43782.86,44429.45,1493.8942927
2021-02-28 08:00:00,44406.21,45535.64,44400.0,45285.35,713.13041984
